comuna,op_ci,tip_op_sup,tip_op_seg_ca,tip_op_seg_vd,op_cr,largo_m,id_2
MAIPÚ,0,0,0,0,1,7.96395406157,83
MAIPÚ,0,0,0,0,0,34.7960176681,84
MAIPÚ,0,0,0,0,1,7.1507521249,85
MAIPÚ,0,0,0,0,0,32.1241341478,86
MAIPÚ,0,0,0,0,0,35.0028336599,88
MAIPÚ,0,0,0,0,1,7.42961127508,89
MAIPÚ,0,0,0,0,0,31.0076972601,90
MAIPÚ,0,0,0,0,1,5.41274875563,87
MAIPÚ,0,0,0,0,0,15.0133007753,91
MAIPÚ,0,0,0,0,0,15.2533233432,93
MAIPÚ,0,0,0,0,0,10.3383199046,95
MAIPÚ,0,0,0,0,0,9.6890034929,97
MAIPÚ,0,0,0,0,0,6.99221218604,99
MAIPÚ,0,0,0,0,0,7.39256229096,101
MAIPÚ,0,0,0,0,0,5.82230331814,103
MAIPÚ,0,0,0,0,1,7.55103820473,105
MAIPÚ,0,0,0,0,0,32.5906195421,92
MAIPÚ,0,0,0,0,0,112.239930031,94
MAIPÚ,0,0,0,0,0,90.1210860731,96
MAIPÚ,0,0,0,0,0,92.1401935484,98
MAIPÚ,0,0,0,0,0,38.2533635093,100
MAIPÚ,0,0,0,0,0,28.6694584229,102
MAIPÚ,0,0,0,0,0,21.6041410237,104
MAIPÚ,0,0,0,0,0,35.7896328312,106
MAIPÚ,0,0,0,0,0,3.38835218474,134
MAIPÚ,0,0,0,0,0,5.30056971021,136
MAIPÚ,0,0,0,0,1,8.78993605686,138
MAIPÚ,0,0,0,0,1,6.50928427705,140
MAIPÚ,0,0,0,0,0,12.3735853505,142
MAIPÚ,0,0,0,0,1,5.8884864177,144
MAIPÚ,0,0,0,0,1,5.92111325718,146
MAIPÚ,0,0,0,0,1,5.29322538296,148
MAIPÚ,1,1,0,0,0,96.1918169824,131
MAIPÚ,1,1,0,1,0,115.731183991,132
MAIPÚ,1,1,0,1,0,46.5964937502,133
MAIPÚ,1,1,0,1,0,48.3113560802,135
MAIPÚ,1,1,0,1,0,71.1091293504,137
MAIPÚ,1,1,0,1,0,224.960014595,139
MAIPÚ,1,1,0,1,0,32.2230412758,141
MAIPÚ,1,1,0,1,0,82.8985285092,143
MAIPÚ,1,1,0,1,0,34.6054534766,145
MAIPÚ,1,1,0,1,0,37.6104521684,147
MAIPÚ,1,1,0,1,0,37.1105215831,149
MAIPÚ,0,0,0,0,1,5.48198119382,150
MAIPÚ,1,1,0,1,0,30.7529517532,151
MAIPÚ,0,0,0,0,0,10.7155999998,152
MAIPÚ,1,1,0,1,0,62.1633301915,153
MAIPÚ,0,0,0,0,0,9.31390092937,154
MAIPÚ,1,0,0,1,0,276.626035923,155
MAIPÚ,1,1,0,0,0,260.389949307,156
MAIPÚ,0,0,0,0,0,8.57066276299,157
MAIPÚ,1,1,0,0,0,180.559212789,158
MAIPÚ,0,0,0,0,0,14.7691313456,159
MAIPÚ,1,1,0,0,0,97.4745993452,160
MAIPÚ,0,0,0,0,0,8.57837761445,161
MAIPÚ,1,1,0,0,0,166.34031144,162
MAIPÚ,1,1,0,0,0,84.2958015051,163
MAIPÚ,0,0,0,0,0,10.9721902757,164
MAIPÚ,1,1,0,0,0,202.307763726,165
MAIPÚ,0,0,0,0,0,11.4311030725,166
MAIPÚ,1,1,0,0,0,151.351214655,167
MAIPÚ,0,0,0,0,0,9.05019155211,168
MAIPÚ,1,1,0,0,0,184.78893787,169
MAIPÚ,0,0,0,0,0,536.820879783,263
MAIPÚ,0,0,0,0,0,337.167638738,265
MAIPÚ,1,0,0,1,0,321.687207193,268
MAIPÚ,1,0,0,1,0,97.9970871869,271
MAIPÚ,0,0,0,0,0,18.9182626086,264
MAIPÚ,0,0,0,0,1,12.92126409,266
MAIPÚ,0,0,0,0,1,10.8136603425,267
MAIPÚ,0,0,0,0,0,28.5768638283,269
MAIPÚ,0,0,0,0,0,14.0652519758,270
MAIPÚ,0,0,0,0,0,10.8402818916,272
MAIPÚ,0,0,0,0,0,9.77193314645,274
MAIPÚ,1,0,0,1,0,140.20813387,273
MAIPÚ,1,0,0,1,0,138.164612245,275
MAIPÚ,1,1,0,1,0,737.191664721,276
MAIPÚ,1,1,0,1,0,53.1096560546,290
MAIPÚ,1,1,0,1,0,50.8293092184,294
MAIPÚ,0,0,0,0,1,11.3842300621,281
MAIPÚ,0,0,0,0,1,10.7511109643,287
MAIPÚ,1,1,0,1,0,53.8287957152,298
MAIPÚ,1,1,0,1,0,35.3204780473,300
MAIPÚ,1,1,0,1,0,113.343396117,302
MAIPÚ,0,0,0,0,0,14.2937175515,289
MAIPÚ,0,0,0,0,0,10.0045320456,291
MAIPÚ,0,0,0,0,0,10.4255532122,295
MAIPÚ,0,0,0,0,0,11.4477251452,299
MAIPÚ,0,0,0,0,0,10.7315540761,301
MAIPÚ,1,1,0,1,0,62.247643959,280
MAIPÚ,1,1,0,1,0,45.4316816189,282
MAIPÚ,0,0,0,0,1,13.9560892385,283
MAIPÚ,0,0,0,0,1,12.2106245284,285
MAIPÚ,1,1,0,1,0,50.9622694013,288
MAIPÚ,1,1,0,1,0,50.1389691957,292
MAIPÚ,0,0,0,0,0,10.9617995785,293
MAIPÚ,1,1,0,1,0,53.1213005978,296
MAIPÚ,0,0,0,0,0,7.8893101607,297
MAIPÚ,1,1,0,1,0,16.6424403212,277
MAIPÚ,0,0,0,0,0,140.189406407,284
MAIPÚ,0,0,0,0,1,10.6552159271,286
MAIPÚ,0,0,0,0,0,132.48390972,444
MAIPÚ,0,0,0,0,1,13.6183332564,445
MAIPÚ,0,0,0,0,0,127.012178136,446
MAIPÚ,0,0,0,0,1,11.4147070245,447
MAIPÚ,0,0,0,0,0,131.454430883,448
MAIPÚ,0,0,0,0,0,9.10411982473,449
MAIPÚ,0,0,0,0,0,324.217605259,450
MAIPÚ,0,0,0,0,0,17.9936059012,451
MAIPÚ,0,0,0,0,0,290.631485256,452
MAIPÚ,0,0,0,0,0,24.5012667066,453
MAIPÚ,0,0,0,0,0,225.833108933,454
MAIPÚ,0,0,0,0,0,298.776070323,305
MAIPÚ,1,0,0,1,0,127.955923457,303
MAIPÚ,1,0,0,1,0,108.826545703,304
MAIPÚ,0,0,0,0,1,10.4126055474,307
MAIPÚ,1,0,0,1,0,657.794498912,308
MAIPÚ,1,0,0,1,0,123.082150752,306
PUDAHUEL,0,0,0,0,0,225.696352131,309
PUDAHUEL,0,0,0,0,0,118.545694117,312
PUDAHUEL,0,0,0,0,1,11.1141327379,313
PUDAHUEL,0,0,0,0,0,209.710783286,314
PUDAHUEL,0,0,0,0,0,108.797723471,316
PUDAHUEL,0,0,0,0,1,13.1660107138,311
PUDAHUEL,0,0,0,0,0,22.2411224068,315
PUDAHUEL,0,0,0,0,0,113.283649485,320
PUDAHUEL,0,0,0,0,0,145.465032847,323
PUDAHUEL,0,0,0,0,0,121.538803538,325
PUDAHUEL,0,0,0,0,0,211.602029233,327
PUDAHUEL,0,0,0,0,0,173.575005751,329
PUDAHUEL,0,0,0,0,0,43.9518282564,331
PUDAHUEL,0,0,0,0,0,549.523512922,333
PUDAHUEL,0,0,0,0,0,35.0272478135,335
PUDAHUEL,0,0,0,0,0,119.34871007,337
PUDAHUEL,0,0,0,0,0,32.0933294696,339
PUDAHUEL,0,0,0,0,1,64.5118744924,343
PUDAHUEL,0,0,0,0,0,103.882128435,345
PUDAHUEL,0,0,0,0,0,356.37898034,347
PUDAHUEL,0,0,0,0,0,395.792313791,349
PUDAHUEL,0,0,0,0,0,331.659490695,351
PUDAHUEL,0,0,0,0,0,69.5985822341,353
PUDAHUEL,0,0,0,0,1,30.4428919295,328
PUDAHUEL,0,0,0,0,0,8.58089521326,330
PUDAHUEL,0,0,0,0,1,12.7687909882,336
PUDAHUEL,0,0,0,0,1,8.53474675215,338
PUDAHUEL,0,0,0,0,1,5.26396275958,340
PUDAHUEL,0,0,0,0,0,139.794884899,341
PUDAHUEL,0,0,0,0,1,22.4977140447,346
PUDAHUEL,0,0,0,0,1,7.09083496647,348
PUDAHUEL,0,0,0,0,0,5.77314896497,322
PUDAHUEL,0,0,0,0,1,10.5759437528,324
PUDAHUEL,0,0,0,0,1,6.97957118662,326
PUDAHUEL,0,0,0,0,0,11.5395518638,332
PUDAHUEL,0,0,0,0,0,14.2790164827,334
PUDAHUEL,0,0,0,0,0,8.57825943901,342
PUDAHUEL,0,0,0,0,0,5.74369887112,344
PUDAHUEL,0,0,0,0,1,11.9685846494,350
PUDAHUEL,0,0,0,0,1,7.89890092668,352
PUDAHUEL,1,1,0,0,0,209.744762795,354
CERRO NAVIA,0,0,0,0,1,7.33005670105,2850
CERRO NAVIA,0,0,0,0,1,8.92536937335,2852
CERRO NAVIA,0,0,0,0,1,9.68510031665,2854
CERRO NAVIA,0,0,0,0,1,13.7270618009,2856
CERRO NAVIA,0,0,0,0,0,45.2940753143,2849
CERRO NAVIA,1,0,0,1,0,70.3185621084,2851
CERRO NAVIA,0,0,0,0,0,189.696502929,2853
CERRO NAVIA,0,0,0,0,0,163.494194946,2855
CERRO NAVIA,0,0,0,0,0,75.4090736322,2857
CERRO NAVIA,0,0,0,0,0,112.751312508,2859
CERRO NAVIA,0,0,0,0,0,98.4355701176,2861
CERRO NAVIA,0,0,0,0,0,17.3747327066,2858
CERRO NAVIA,0,0,0,0,1,8.73274214562,2860
CERRO NAVIA,0,0,0,0,1,7.46288758636,2862
CERRO NAVIA,0,0,0,0,0,34.7254470307,2863
CERRO NAVIA,0,0,0,0,1,5.27863929436,2864
CERRO NAVIA,0,0,0,0,0,53.8651165621,2865
CERRO NAVIA,0,0,0,0,0,8.5739707071,2866
CERRO NAVIA,0,0,0,0,0,92.2405934213,2867
CERRO NAVIA,0,0,0,0,1,8.57290984251,2868
CERRO NAVIA,0,0,0,0,0,79.7068215009,2869
CERRO NAVIA,0,0,0,0,1,5.71499999985,2870
CERRO NAVIA,0,0,0,0,0,38.5247083549,2871
CERRO NAVIA,0,0,0,0,1,6.13839999959,2872
CERRO NAVIA,0,0,0,0,0,41.5991966197,2873
CERRO NAVIA,0,0,0,0,1,7.09159075631,2874
CERRO NAVIA,0,0,0,0,0,38.8445035962,2875
CERRO NAVIA,0,0,0,0,1,6.56255289681,2876
CERRO NAVIA,0,0,0,0,0,40.4318634154,2877
CERRO NAVIA,0,0,0,0,1,6.25226677979,2878
CERRO NAVIA,0,0,0,0,0,39.1585429275,2879
CERRO NAVIA,0,0,0,0,1,7.3055679549,2880
CERRO NAVIA,0,0,0,0,0,46.2838462116,2881
LO PRADO,0,0,0,0,1,9.12905870864,2882
LO PRADO,1,1,0,0,0,190.241365661,2883
LO PRADO,0,0,0,0,0,10.3196480909,2884
LO PRADO,1,1,0,0,0,124.093255014,2885
LO PRADO,0,0,0,0,1,10.5842268895,2886
LO PRADO,1,1,0,0,0,91.6844092612,2887
LO PRADO,0,0,0,0,1,13.7640208198,2888
LO PRADO,1,1,0,0,0,81.8993849312,2889
LO PRADO,0,0,0,0,1,19.0505593956,2890
LO PRADO,1,1,0,0,0,113.653791895,2891
LO PRADO,0,0,0,0,0,12.7007890818,2892
LO PRADO,1,1,0,0,0,119.46428768,2893
LO PRADO,0,0,0,0,0,10.3196480919,2894
LO PRADO,0,0,0,0,0,103.611865892,2895
LO PRADO,0,0,0,0,1,28.6662055645,2896
LO PRADO,1,1,0,0,0,54.7728934522,2897
LO PRADO,0,0,0,0,1,9.004542659,2898
LO PRADO,1,1,0,0,0,85.8747228134,2899
LO PRADO,0,0,0,0,1,11.2479127046,2900
LO PRADO,1,1,0,0,0,94.0729956379,2901
LO PRADO,0,0,0,0,0,9.12905870864,2902
LO PRADO,1,1,0,0,0,40.362876507,2903
LO PRADO,0,0,0,0,1,6.61592294769,2904
LO PRADO,1,1,0,0,0,64.0403702748,2905
LO PRADO,0,0,0,0,1,11.9180548886,2906
LO PRADO,1,1,0,0,0,40.7719618091,2907
LO PRADO,0,0,0,0,1,8.86458731394,2908
LO PRADO,1,1,0,0,0,39.5572912079,2909
LO PRADO,0,0,0,0,1,12.1715190482,2910
LO PRADO,1,1,0,0,0,102.262470225,2911
LO PRADO,0,0,0,0,0,8.59900000039,2912
LO PRADO,1,1,0,0,0,96.1872083669,2913
LO PRADO,0,0,0,0,0,10.3399814158,2914
LO PRADO,1,1,0,0,0,43.9306626178,2915
LO PRADO,0,0,0,0,0,9.4010777853,2916
LO PRADO,1,1,0,0,0,89.1710814652,2917
LO PRADO,0,0,0,0,0,6.21769999992,2918
LO PRADO,1,1,0,0,0,40.0847183292,2919
LO PRADO,0,0,0,0,0,10.1873591051,2920
LO PRADO,1,1,0,0,0,73.5562029705,2921
LO PRADO,0,0,0,0,0,8.86744864151,2922
LO PRADO,1,1,0,0,0,37.7041284657,2923
RENCA,1,1,1,0,0,379.94955082,382
RENCA,1,1,1,0,0,42.9667244451,360
RENCA,0,0,0,0,1,5.43034542716,361
RENCA,1,1,1,0,0,37.2468255629,362
RENCA,0,0,0,0,1,8.97167505268,363
RENCA,1,1,1,0,0,35.7595918063,364
RENCA,0,0,0,0,0,5.42602042101,365
RENCA,1,1,1,0,0,56.1210502955,366
RENCA,0,0,0,0,1,5.75016956254,367
RENCA,1,1,1,0,0,37.5041810217,368
RENCA,0,0,0,0,0,6.30267001871,369
RENCA,1,1,1,0,0,36.5529051434,370
RENCA,0,0,0,0,0,7.83689898468,371
RENCA,1,1,1,0,0,35.780889948,372
RENCA,0,0,0,0,1,7.71942042581,373
RENCA,1,1,1,0,0,35.4139611152,374
RENCA,0,0,0,0,0,7.34551731966,375
RENCA,1,1,1,0,0,36.1829522985,376
RENCA,0,0,0,0,0,6.1247735647,377
RENCA,1,1,1,0,0,50.5695377436,378
RENCA,0,0,0,0,1,13.3352363818,379
RENCA,1,1,1,0,0,56.5721497564,380
RENCA,0,0,0,0,1,9.32076338316,381
RENCA,0,0,0,0,0,70.1752357867,355
RENCA,1,0,1,0,0,75.2119760625,356
RENCA,0,0,0,0,0,24.3682371739,357
RENCA,1,0,1,0,0,199.692025683,358
RENCA,0,0,0,0,0,643.679291358,359
QUILICURA,0,0,0,0,0,178.634432537,383
QUILICURA,0,0,0,0,0,9.55170659968,384
QUILICURA,0,0,0,0,0,62.854248492399996,385
QUILICURA,0,0,0,0,1,10.8795225683,386
QUILICURA,0,0,0,0,0,113.065999586,387
QUILICURA,0,0,0,0,0,7.21475371524,388
QUILICURA,0,0,0,0,0,66.6426237472,389
QUILICURA,0,0,0,0,1,5.82079999987,390
QUILICURA,1,0,0,1,0,137.819303521,391
QUILICURA,1,1,0,0,0,100.40755863,392
QUILICURA,1,1,0,0,0,82.0711699094,393
QUILICURA,0,0,0,0,1,13.5636059463,394
QUILICURA,1,1,0,0,0,159.901901052,395
QUILICURA,0,0,0,0,1,13.5342396125,396
QUILICURA,1,1,0,0,0,144.258524899,397
QUILICURA,0,0,0,0,0,1021.3275342,398
QUILICURA,1,0,0,1,0,924.607460202,399
CONCHALÍ,0,0,0,0,0,733.421657732,400
CONCHALÍ,0,0,0,0,0,21.2371457073,401
CONCHALÍ,0,0,0,0,0,1345.55088284,402
CONCHALÍ,0,0,0,0,0,18.376103366,403
CONCHALÍ,0,0,0,0,0,692.064846891,404
CONCHALÍ,0,0,0,0,0,21.1857204238,405
CONCHALÍ,0,0,0,0,0,305.22736087,406
CONCHALÍ,0,0,0,0,0,14.8869646044,407
CONCHALÍ,0,0,0,0,0,180.827554605,408
QUILICURA,0,0,0,0,0,181.986103061,412
QUILICURA,0,0,0,0,1,25.9196177998,413
QUILICURA,0,0,0,0,0,484.774710796,414
QUILICURA,0,0,0,0,0,42.4524159698,415
QUILICURA,0,0,0,0,0,1446.61659897,416
QUILICURA,0,0,0,0,0,38.695353846,417
QUILICURA,0,0,0,0,0,535.194060458,418
QUILICURA,0,0,0,0,0,87.8521843602,419
QUILICURA,0,0,0,0,0,403.837287454,420
QUILICURA,0,0,0,0,0,62.4019225562,421
QUILICURA,0,0,0,0,0,318.930583169,422
QUILICURA,0,0,0,0,0,55.7920768608,423
QUILICURA,0,0,0,0,0,474.712874188,424
QUILICURA,0,0,0,0,0,47.9532340818,425
QUILICURA,0,0,0,0,0,244.163721168,426
QUILICURA,0,0,0,0,0,715.99452385,430
QUILICURA,0,0,0,0,0,39.1584594593,431
QUILICURA,0,0,0,0,0,513.197730581,432
QUILICURA,0,0,0,0,0,40.8522884239,433
QUILICURA,0,0,0,0,0,1040.905296,434
QUILICURA,0,0,0,0,0,31.8664692796,435
QUILICURA,0,0,0,0,0,877.022410794,436
HUECHURABA,1,1,0,1,0,17.2254885797,437
HUECHURABA,0,0,0,0,1,27.7201793279,438
HUECHURABA,1,1,0,1,0,166.546261331,439
HUECHURABA,0,0,0,0,1,26.1278952464,440
HUECHURABA,1,1,0,1,0,92.4283221646,441
HUECHURABA,1,1,0,1,0,327.086974185,442
HUECHURABA,1,1,0,0,0,150.988811381,443
HUECHURABA,1,0,0,1,0,69.0380780691,455
ESTACIÓN CENTRAL,0,0,0,0,1,8.50948471156,506
ESTACIÓN CENTRAL,1,1,0,1,0,35.1216039279,505
ESTACIÓN CENTRAL,0,0,0,0,1,8.43397545489,504
ESTACIÓN CENTRAL,1,1,0,1,0,33.1344044858,503
ESTACIÓN CENTRAL,0,0,0,0,0,7.17898864315,502
ESTACIÓN CENTRAL,1,1,0,1,0,29.2554064545,501
ESTACIÓN CENTRAL,0,0,0,0,0,7.735976764,500
ESTACIÓN CENTRAL,1,1,0,1,0,74.686911188,499
ESTACIÓN CENTRAL,1,1,0,1,0,23.6065884702,497
ESTACIÓN CENTRAL,0,0,0,0,0,7.90776493003,496
ESTACIÓN CENTRAL,1,0,0,1,0,37.7793819029,495
ESTACIÓN CENTRAL,0,0,0,0,0,9.84946252607,494
ESTACIÓN CENTRAL,1,1,0,1,0,31.9206377548,493
ESTACIÓN CENTRAL,0,0,0,0,0,8.24996407563,492
ESTACIÓN CENTRAL,1,1,0,1,0,31.4774099029,491
ESTACIÓN CENTRAL,0,0,0,0,1,9.16251565092,490
ESTACIÓN CENTRAL,1,1,0,1,0,38.8515690209,489
ESTACIÓN CENTRAL,0,0,0,0,1,12.4845390599,488
ESTACIÓN CENTRAL,1,1,0,1,0,83.8209376352,487
ESTACIÓN CENTRAL,0,0,0,0,1,19.8798343704,486
ESTACIÓN CENTRAL,0,0,0,0,0,701.30013769,485
ESTACIÓN CENTRAL,0,0,0,0,0,6.3438372873,484
ESTACIÓN CENTRAL,0,0,0,0,0,269.41187958,483
ESTACIÓN CENTRAL,0,0,0,0,1,9.90452397313,482
ESTACIÓN CENTRAL,0,0,0,0,0,474.512982281,481
ESTACIÓN CENTRAL,0,0,0,0,1,9.20951134931,480
ESTACIÓN CENTRAL,0,0,0,0,0,465.587780041,479
ESTACIÓN CENTRAL,0,0,0,0,0,11.1974280078,478
ESTACIÓN CENTRAL,0,0,0,0,0,48.7692314899,477
ESTACIÓN CENTRAL,0,0,0,0,0,23.2283920812,476
ESTACIÓN CENTRAL,0,0,0,0,0,215.154846275,475
MAIPÚ,0,0,0,0,0,332.352574256,471
MAIPÚ,0,0,0,0,0,11.7113938853,470
MAIPÚ,0,0,0,0,0,21.1973585454,469
MAIPÚ,0,0,0,0,0,516.503356673,468
MAIPÚ,0,0,0,0,1,12.695861062,467
MAIPÚ,0,0,0,0,0,240.777549195,466
MAIPÚ,0,0,0,0,0,10.1702917606,465
MAIPÚ,0,0,0,0,0,52.9534988565,464
MAIPÚ,0,0,0,0,0,11.7072236932,463
MAIPÚ,0,0,0,0,0,297.096224144,462
MAIPÚ,0,0,0,0,0,11.1635543964,461
MAIPÚ,0,0,0,0,0,180.663305612,460
MAIPÚ,0,0,0,0,0,12.3576735449,459
MAIPÚ,0,0,0,0,0,275.194779999,458
MAIPÚ,0,0,0,0,0,11.0371334396,457
MAIPÚ,0,0,0,0,0,310.268829196,456
ESTACIÓN CENTRAL,0,0,0,0,0,16.6923645228,498
ESTACIÓN CENTRAL,0,0,0,0,0,142.932845764,598
ESTACIÓN CENTRAL,0,0,0,0,0,9.85589834067,600
ESTACIÓN CENTRAL,0,0,0,0,0,251.039230721,601
ESTACIÓN CENTRAL,0,0,0,0,0,13.9372122692,602
ESTACIÓN CENTRAL,0,0,0,0,0,252.578194948,603
ESTACIÓN CENTRAL,0,0,0,0,0,11.2259202731,604
ESTACIÓN CENTRAL,0,0,0,0,0,93.1448264694,605
ESTACIÓN CENTRAL,0,0,0,0,1,13.593784016,606
ESTACIÓN CENTRAL,0,0,0,0,0,137.90160971,615
ESTACIÓN CENTRAL,0,0,0,0,1,16.5459687254,621
ESTACIÓN CENTRAL,0,0,0,0,1,11.242777927,623
ESTACIÓN CENTRAL,0,0,0,0,0,13.3068410364,625
ESTACIÓN CENTRAL,0,0,0,0,0,557.388925003,622
ESTACIÓN CENTRAL,0,0,0,0,0,414.018317234,624
ESTACIÓN CENTRAL,0,0,0,0,0,152.757521841,626
ESTACIÓN CENTRAL,0,0,0,0,0,121.542027293,607
ESTACIÓN CENTRAL,0,0,0,0,0,8.88569940669,608
ESTACIÓN CENTRAL,0,0,0,0,0,14.991322049,609
ESTACIÓN CENTRAL,0,0,0,0,0,12.4960435239,610
ESTACIÓN CENTRAL,0,0,0,0,0,132.126276696,611
ESTACIÓN CENTRAL,0,0,0,0,0,14.9469217708,612
ESTACIÓN CENTRAL,0,0,0,0,0,44.8420989274,613
ESTACIÓN CENTRAL,0,0,0,0,0,28.6611058168,614
ESTACIÓN CENTRAL,0,0,0,0,0,75.17794264,616
ESTACIÓN CENTRAL,0,0,0,0,1,8.85168932618,617
ESTACIÓN CENTRAL,0,0,0,0,0,227.302866382,618
ESTACIÓN CENTRAL,0,0,0,0,1,9.81746206086,619
ESTACIÓN CENTRAL,0,0,0,0,0,155.553528839,620
LAS CONDES,1,0,0,1,0,356.07969284,627
PROVIDENCIA,0,0,0,0,0,127.320777502,628
PROVIDENCIA,0,0,0,0,0,8.41253839422,629
PROVIDENCIA,0,0,0,0,0,55.6967761706,631
PROVIDENCIA,0,0,0,0,0,91.1818936905,633
PROVIDENCIA,0,0,0,0,0,110.161632417,635
PROVIDENCIA,0,0,0,0,0,83.9226527863,637
PROVIDENCIA,0,0,0,0,0,33.2857039553,639
PROVIDENCIA,0,0,0,0,0,47.8450331275,641
PROVIDENCIA,0,0,0,0,0,38.0362259427,643
PROVIDENCIA,0,0,0,0,0,109.733395635,645
PROVIDENCIA,0,0,0,0,0,70.4837598995,647
PROVIDENCIA,0,0,0,0,0,37.854906683,649
PROVIDENCIA,0,0,0,0,0,167.686320327,651
PROVIDENCIA,0,0,0,0,0,206.495807318,653
PROVIDENCIA,0,0,0,0,0,214.46869361,655
PROVIDENCIA,0,0,0,0,0,94.4941864573,657
PROVIDENCIA,0,0,0,0,0,108.144417929,659
PROVIDENCIA,0,0,0,0,0,93.5044311021,661
PROVIDENCIA,0,0,0,0,0,103.06016167,663
PROVIDENCIA,0,0,0,0,0,165.550773463,665
PROVIDENCIA,0,0,0,0,0,170.421792878,667
PROVIDENCIA,0,0,0,0,0,132.954643609,670
PROVIDENCIA,0,0,0,0,0,141.350017671,672
PROVIDENCIA,0,0,0,0,0,302.109591396,674
PROVIDENCIA,0,0,0,0,0,21.8953061268,675
PROVIDENCIA,0,0,0,0,0,577.32047349,676
PROVIDENCIA,0,0,0,0,0,13.9187603625,677
PROVIDENCIA,0,0,0,0,0,22.9236053397,630
PROVIDENCIA,0,0,0,0,0,19.7057798031,632
PROVIDENCIA,0,0,0,0,0,23.1870380864,634
PROVIDENCIA,0,0,0,0,0,14.3754967925,636
PROVIDENCIA,0,0,0,0,0,13.422561071,638
PROVIDENCIA,0,0,0,0,0,13.1865106309,640
PROVIDENCIA,0,0,0,0,0,18.4849966145,642
PROVIDENCIA,0,0,0,0,0,13.6091325752,644
PROVIDENCIA,0,0,0,0,0,11.1648640586,646
PROVIDENCIA,0,0,0,0,0,20.2042066614,648
PROVIDENCIA,0,0,0,0,0,18.6689056248,650
PROVIDENCIA,0,0,0,0,1,15.5984617966,652
PROVIDENCIA,0,0,0,0,0,30.8881631384,654
PROVIDENCIA,0,0,0,0,0,30.1000121075,656
PROVIDENCIA,0,0,0,0,0,27.3304214414,658
PROVIDENCIA,0,0,0,0,0,28.4921865739,660
PROVIDENCIA,0,0,0,0,0,31.4322075764,662
PROVIDENCIA,0,0,0,0,0,30.7012048394,664
PROVIDENCIA,0,0,0,0,0,27.0751476785,666
PROVIDENCIA,0,0,0,0,0,28.68548335,668
PROVIDENCIA,0,0,0,0,0,16.0679199981,671
PROVIDENCIA,0,0,0,0,0,20.1881966025,673
PROVIDENCIA,0,0,0,0,1,18.133266298,717
PROVIDENCIA,1,1,1,0,0,98.7507300268,718
PROVIDENCIA,1,1,1,0,0,102.273592345,719
PROVIDENCIA,1,1,1,0,0,88.903560952,716
PROVIDENCIA,0,0,0,0,0,189.214413789,678
PROVIDENCIA,0,0,0,0,0,116.841066782,680
PROVIDENCIA,0,0,0,0,0,232.135790681,682
PROVIDENCIA,0,0,0,0,0,224.56699675,684
PROVIDENCIA,0,0,0,0,0,115.879467518,686
PROVIDENCIA,0,0,0,0,0,118.073349384,688
PROVIDENCIA,0,0,0,0,0,86.8514441678,690
PROVIDENCIA,0,0,0,0,0,85.5727090831,692
PROVIDENCIA,0,0,0,0,0,10.5982029917,693
PROVIDENCIA,0,0,0,0,0,154.221225391,694
PROVIDENCIA,0,0,0,0,0,6.94250968407,695
PROVIDENCIA,0,0,0,0,0,84.6289781452,696
PROVIDENCIA,0,0,0,0,0,75.132075107,698
PROVIDENCIA,0,0,0,0,0,18.0322958042,699
PROVIDENCIA,0,0,0,0,0,87.9171423467,700
PROVIDENCIA,0,0,0,0,0,11.3705978122,701
PROVIDENCIA,0,0,0,0,0,124.172779947,702
PROVIDENCIA,0,0,0,0,0,8.99292251899,697
PROVIDENCIA,0,0,0,0,0,9.55840112451,703
PROVIDENCIA,0,0,0,0,0,74.8438566931,704
PROVIDENCIA,0,0,0,0,0,14.2243801564,705
PROVIDENCIA,0,0,0,0,0,80.0501346883,706
PROVIDENCIA,0,0,0,0,0,13.2070922914,707
PROVIDENCIA,0,0,0,0,0,91.6500201085,708
PROVIDENCIA,0,0,0,0,0,9.83990691686,709
PROVIDENCIA,0,0,0,0,0,119.732367104,710
PROVIDENCIA,0,0,0,0,0,8.16638118215,711
PROVIDENCIA,0,0,0,0,0,182.810477242,712
PROVIDENCIA,0,0,0,0,1,7.77502913829,713
PROVIDENCIA,0,0,0,0,0,86.2265665653,714
PROVIDENCIA,0,0,0,0,1,16.5874243693,715
PROVIDENCIA,0,0,0,0,0,20.3299194541,679
PROVIDENCIA,0,0,0,0,0,12.1451206113,681
PROVIDENCIA,0,0,0,0,0,12.1391938382,683
PROVIDENCIA,0,0,0,0,0,18.7970721178,685
PROVIDENCIA,0,0,0,0,0,10.3803222389,687
PROVIDENCIA,0,0,0,0,0,17.1245861766,689
PROVIDENCIA,0,0,0,0,0,8.28486491492,691
ÑUÑOA,0,0,0,0,0,18.2931545171,794
ÑUÑOA,1,0,1,0,0,152.700659505,795
ÑUÑOA,0,0,0,0,0,17.2132541228,796
ÑUÑOA,1,0,1,0,0,143.364721455,797
ÑUÑOA,0,0,0,0,0,32.2281819348,798
ÑUÑOA,1,1,1,0,0,67.3263802302,799
ÑUÑOA,0,0,0,0,0,11.0556869128,800
ÑUÑOA,1,1,1,0,0,100.436051353,801
ÑUÑOA,0,0,0,0,0,15.3196259702,802
ÑUÑOA,1,1,1,0,0,100.037981349,803
ÑUÑOA,0,0,0,0,0,14.3492118251,804
ÑUÑOA,1,1,1,0,0,57.7557393108,805
