comuna,id_2,tipo_inop,op_cr,op_ci,largo_m
PEÑALOLÉN,1435,2,0,1,11.6754514038
PEÑALOLÉN,1437,2,0,1,10.5877151479
PEÑALOLÉN,1439,2,0,1,6.06421635521
PEÑALOLÉN,1441,2,0,1,6.3530986587
LAS CONDES,1409,0,0,0,16.7780741112
LA REINA,1411,0,0,0,8.81210122788
LA REINA,1418,0,0,0,12.2974919005
LA REINA,1420,0,0,0,25.1075680811
LA REINA,1422,0,0,0,17.5677406586
LA REINA,1424,0,0,0,17.3986522758
PEÑALOLÉN,1426,0,0,0,11.1506639559
PEÑALOLÉN,1428,0,0,0,12.5608594167
